B,alg,inst,d,banda,h0,semilla,exito,evals,cruda,simple,t
3000,SA,382,21,3,11,7,0,3000,,,0.0017653690001679934
3000,SA,382,21,3,11,8,0,3000,,,0.001887532999717223
3000,SA,382,21,3,11,9,0,3000,,,0.0017316430003120331
3000,SA,383,22,3,14,0,0,3000,,,0.0017845120000856696
3000,SA,383,22,3,14,1,0,3000,,,0.0017466700001023128
3000,SA,383,22,3,14,2,1,676,370,64,0.0004061989998263016
3000,SA,383,22,3,14,3,1,1910,1080,126,0.00114800000028481
3000,SA,383,22,3,14,4,1,1563,838,146,0.0009491509999861591
3000,SA,383,22,3,14,5,0,3000,,,0.0017965510000976792
3000,SA,383,22,3,14,6,1,1888,1050,160,0.0011282770001344034
3000,SA,383,22,3,14,7,0,3000,,,0.0017615810002098442
3000,SA,383,22,3,14,8,1,1241,674,136,0.0007970480000949465
3000,SA,383,22,3,14,9,1,2597,1340,118,0.0014698800000587653
3000,SA,384,24,3,14,0,1,2286,1222,104,0.0014521210000566498
3000,SA,384,24,3,14,1,0,3000,,,0.001749885000208451
3000,SA,384,24,3,14,2,1,387,208,60,0.0002652309999575664
3000,SA,384,24,3,14,3,0,3000,,,0.0017120170000453072
3000,SA,384,24,3,14,4,0,3000,,,0.0019048489998567675
3000,SA,384,24,3,14,5,1,1244,670,108,0.0007507880000048317
3000,SA,384,24,3,14,6,1,2433,1338,170,0.0014650959997197788
3000,SA,384,24,3,14,7,0,3000,,,0.001757808000093064
3000,SA,384,24,3,14,8,0,3000,,,0.0017623630001253332
3000,SA,384,24,3,14,9,0,3000,,,0.0017511569999442145
3000,SA,385,23,3,15,0,1,388,205,43,0.0002698819998840918
3000,SA,385,23,3,15,1,1,2102,1141,141,0.001207970999985264
3000,SA,385,23,3,15,2,0,3000,,,0.0017879080000966496
3000,SA,385,23,3,15,3,0,3000,,,0.001859412000158045
3000,SA,385,23,3,15,4,1,2878,1549,205,0.001684752000073786
3000,SA,385,23,3,15,5,1,2530,1393,91,0.0014705989997310098
3000,SA,385,23,3,15,6,1,962,503,65,0.0005626199999824166
3000,SA,385,23,3,15,7,0,3000,,,0.0017674699997769494
3000,SA,385,23,3,15,8,0,3000,,,0.0018816530000549392
3000,SA,385,23,3,15,9,0,3000,,,0.0018826850000550621
3000,SA,386,22,3,14,0,1,1279,680,72,0.0007826030000614992
3000,SA,386,22,3,14,1,1,1472,772,150,0.0008766490000198246
3000,SA,386,22,3,14,2,1,464,272,64,0.00028083400002287817
3000,SA,386,22,3,14,3,1,2524,1368,122,0.001642154000364826
3000,SA,386,22,3,14,4,0,3000,,,0.0019156289999955334
3000,SA,386,22,3,14,5,0,3000,,,0.0017855279998002516
3000,SA,386,22,3,14,6,1,1120,600,64,0.000687905999711802
3000,SA,386,22,3,14,7,1,2222,1192,58,0.0012820350002584746
3000,SA,386,22,3,14,8,0,3000,,,0.0017599210000298626
3000,SA,386,22,3,14,9,1,571,308,64,0.0003774169999815058
3000,SA,387,25,3,17,0,1,833,467,65,0.00046974000042609987
3000,SA,387,25,3,17,1,0,3000,,,0.001773801999661373
3000,SA,387,25,3,17,2,0,3000,,,0.001885776000108308
3000,SA,387,25,3,17,3,0,3000,,,0.0018003310001404316
3000,SA,387,25,3,17,4,0,3000,,,0.001794353000150295
3000,SA,387,25,3,17,5,1,1617,913,115,0.0009547460003886954
3000,SA,387,25,3,17,6,0,3000,,,0.0017849010000645649
3000,SA,387,25,3,17,7,0,3000,,,0.0017293079999944894
3000,SA,387,25,3,17,8,1,1367,775,81,0.0008340009999301401
3000,SA,387,25,3,17,9,0,3000,,,0.0017736549998517148
3000,SA,388,25,3,13,0,0,3000,,,0.0017505589999018412
3000,SA,388,25,3,13,1,0,3000,,,0.0018017859997598862
3000,SA,388,25,3,13,2,1,1338,773,97,0.0007823289997759275
3000,SA,388,25,3,13,3,1,1196,641,117,0.00068522599985954
3000,SA,388,25,3,13,4,1,1687,955,149,0.0010347560000809608
3000,SA,388,25,3,13,5,0,3000,,,0.00177599900007408
3000,SA,388,25,3,13,6,1,2459,1251,165,0.0014260459997785802
3000,SA,388,25,3,13,7,0,3000,,,0.0018146279999200488
3000,SA,388,25,3,13,8,1,1835,1015,119,0.0010848019996956282
3000,SA,388,25,3,13,9,0,3000,,,0.0017553009997754998
3000,SA,389,22,3,12,0,0,3000,,,0.0017538770002829551
3000,SA,389,22,3,12,1,1,1192,638,96,0.0007183410002653545
3000,SA,389,22,3,12,2,0,3000,,,0.0017862200002127793
3000,SA,389,22,3,12,3,0,3000,,,0.0017475439999543596
3000,SA,389,22,3,12,4,0,3000,,,0.0017728580000948568
3000,SA,389,22,3,12,5,0,3000,,,0.0017534890002934844
3000,SA,389,22,3,12,6,0,3000,,,0.0017832630001066718
3000,SA,389,22,3,12,7,1,628,316,50,0.0003759040000659297
3000,SA,389,22,3,12,8,1,868,490,56,0.0005227639999247913
3000,SA,389,22,3,12,9,1,291,180,50,0.00017770099975678022
3000,SA,390,24,3,14,0,0,3000,,,0.0017373870000483294
3000,SA,390,24,3,14,1,1,458,254,64,0.0002844099999492755
3000,SA,390,24,3,14,2,0,3000,,,0.0017978699997911463
3000,SA,390,24,3,14,3,0,3000,,,0.001883936000012909
3000,SA,390,24,3,14,4,0,3000,,,0.0017819220001911162
3000,SA,390,24,3,14,5,1,1837,986,192,0.0010769239997898694
3000,SA,390,24,3,14,6,1,1735,910,174,0.0010159939997720357
3000,SA,390,24,3,14,7,1,1659,910,76,0.0010147739999410987
3000,SA,390,24,3,14,8,0,3000,,,0.0017246729998987576
3000,SA,390,24,3,14,9,1,2215,1242,126,0.0013558499999817286
3000,SA,391,22,3,16,0,1,353,182,44,0.00022129500030132476
3000,SA,391,22,3,16,1,1,1117,614,102,0.0006582290002370428
3000,SA,391,22,3,16,2,0,3000,,,0.0017569430001458386
3000,SA,391,22,3,16,3,0,3000,,,0.0019718290000128036
3000,SA,391,22,3,16,4,0,3000,,,0.0017542800001137948
3000,SA,391,22,3,16,5,1,637,358,70,0.0003854449996651965
3000,SA,391,22,3,16,6,1,2671,1444,140,0.0015889910000623786
3000,SA,391,22,3,16,7,1,2541,1324,76,0.0014965129998927296
3000,SA,391,22,3,16,8,1,1422,748,52,0.0010274830001435475
3000,SA,391,22,3,16,9,1,331,190,32,0.00020902000005662558
3000,SA,392,22,3,14,0,1,2694,1474,138,0.0015664110001125664
3000,SA,392,22,3,14,1,1,2920,1572,108,0.0018661770000107936
3000,SA,392,22,3,14,2,1,644,336,58,0.0003996360001110588
3000,SA,392,22,3,14,3,0,3000,,,0.0017403329998160189
3000,SA,392,22,3,14,4,0,3000,,,0.0019345959999554907
3000,SA,392,22,3,14,5,1,2641,1366,124,0.0015266099999280414
3000,SA,392,22,3,14,6,1,655,370,84,0.0003978040003858041
3000,SA,392,22,3,14,7,1,1706,948,184,0.001072407999799907
3000,SA,392,22,3,14,8,0,3000,,,0.0017405530002179148
3000,SA,392,22,3,14,9,0,3000,,,0.0019393640000089363
3000,SA,393,22,3,14,0,1,1580,896,170,0.0009644860001571942
3000,SA,393,22,3,14,1,1,2002,1088,126,0.0011900810000042839
3000,SA,393,22,3,14,2,1,807,462,58,0.00047763400016265223
3000,SA,393,22,3,14,3,1,673,360,58,0.0004171830000814225
3000,SA,393,22,3,14,4,0,3000,,,0.001742761000059545
3000,SA,393,22,3,14,5,1,2114,1116,174,0.0012296459999561193
3000,SA,393,22,3,14,6,0,3000,,,0.001794846999928268
3000,SA,393,22,3,14,7,0,3000,,,0.0018964119999509421
3000,SA,393,22,3,14,8,1,1945,1052,122,0.0012011540002276888
3000,SA,393,22,3,14,9,1,2867,1548,150,0.0016714320004211913
3000,SA,394,25,3,15,0,0,3000,,,0.0017720430000736087
3000,SA,394,25,3,15,1,1,607,331,71,0.0004014910000478267
3000,SA,394,25,3,15,2,1,957,513,63,0.0005430659998637566
3000,SA,394,25,3,15,3,1,2423,1281,119,0.001409786999829521
3000,SA,394,25,3,15,4,1,2387,1281,137,0.0014370829999279522
3000,SA,394,25,3,15,5,1,1681,977,143,0.0010110729999723844
3000,SA,394,25,3,15,6,1,1019,567,101,0.0006234930001483008
3000,SA,394,25,3,15,7,1,967,549,67,0.0006394209999598388
3000,SA,394,25,3,15,8,0,3000,,,0.0017098150001402246
3000,SA,394,25,3,15,9,0,3000,,,0.0018616860002111935
3000,SA,395,24,3,16,0,0,3000,,,0.0017780869998205162
3000,SA,395,24,3,16,1,0,3000,,,0.0017380720000801375
3000,SA,395,24,3,16,2,1,1679,916,80,0.0010228910000478209
3000,SA,395,24,3,16,3,1,1125,614,108,0.0006733649997840985
3000,SA,395,24,3,16,4,1,2799,1502,112,0.001637421999930666
3000,SA,395,24,3,16,5,0,3000,,,0.0017815789997257525
3000,SA,395,24,3,16,6,1,1819,938,116,0.0010974789997817425
3000,SA,395,24,3,16,7,0,3000,,,0.0017892070000016247
3000,SA,395,24,3,16,8,0,3000,,,0.0019394500000089465
3000,SA,395,24,3,16,9,0,3000,,,0.001781870999820967
3000,SA,396,22,3,16,0,1,1342,718,90,0.0007782539996696869
3000,SA,396,22,3,16,1,1,489,262,68,0.00028903100019306294
3000,SA,396,22,3,16,2,0,3000,,,0.0018745560000752448
3000,SA,396,22,3,16,3,1,2169,1164,58,0.0013595079999504378
3000,SA,396,22,3,16,4,1,1190,628,118,0.0006855990000076417
3000,SA,396,22,3,16,5,0,3000,,,0.0017369069996675535
3000,SA,396,22,3,16,6,0,3000,,,0.001935016000061296
3000,SA,396,22,3,16,7,1,2609,1408,216,0.0015575039997202111
3000,SA,396,22,3,16,8,1,427,226,46,0.00026503599974603276
3000,SA,396,22,3,16,9,1,2677,1510,128,0.0016099009999379632
3000,SA,397,24,3,18,0,0,3000,,,0.0019091250001110893
3000,SA,397,24,3,18,1,1,1257,698,86,0.0008926310001697857
3000,SA,397,24,3,18,2,1,2042,1138,156,0.0012356829997770546
3000,SA,397,24,3,18,3,0,3000,,,0.001812941000025603
3000,SA,397,24,3,18,4,1,330,192,64,0.00022310899976218934
3000,SA,397,24,3,18,5,1,1103,630,100,0.0006588310002371145
3000,SA,397,24,3,18,6,0,3000,,,0.001810615000067628
3000,SA,397,24,3,18,7,1,2562,1400,226,0.00164485400000558
3000,SA,397,24,3,18,8,1,1187,646,78,0.0006865499999548774
3000,SA,397,24,3,18,9,1,1005,548,54,0.00059351100026106
3000,SA,398,24,3,14,0,1,2704,1498,160,0.0016116800002237142
3000,SA,398,24,3,14,1,1,2697,1406,54,0.0015920920000098704
3000,SA,398,24,3,14,2,0,3000,,,0.00179286200000206
3000,SA,398,24,3,14,3,0,3000,,,0.0017719950001264806
3000,SA,398,24,3,14,4,1,624,360,66,0.0003789190000134113
3000,SA,398,24,3,14,5,0,3000,,,0.0017734199996084499
3000,SA,398,24,3,14,6,0,3000,,,0.0019330949999130098
3000,SA,398,24,3,14,7,0,3000,,,0.0018315010001970222
3000,SA,398,24,3,14,8,0,3000,,,0.0017481879999650118
3000,SA,398,24,3,14,9,0,3000,,,0.0017488090002188983
3000,SA,399,23,3,15,0,1,1132,645,89,0.0007372730001407035
3000,SA,399,23,3,15,1,1,1994,1053,57,0.0011500609998620348
3000,SA,399,23,3,15,2,1,1004,569,93,0.0005865359999006614
3000,SA,399,23,3,15,3,1,2720,1515,137,0.0016984569997475774
3000,SA,399,23,3,15,4,1,186,101,35,0.00015179899992290302
3000,SA,399,23,3,15,5,0,3000,,,0.001710555000045133
3000,SA,399,23,3,15,6,0,3000,,,0.001922756000112713
3000,SA,399,23,3,15,7,0,3000,,,0.0017813280001064413
3000,SA,399,23,3,15,8,0,3000,,,0.0017835540002124617
3000,SA,399,23,3,15,9,1,1048,547,73,0.0006393920002665254
3000,SA,400,27,4,11,0,1,634,337,65,0.0003721019998010888
3000,SA,400,27,4,11,1,1,954,541,91,0.0005807000002278073
3000,SA,400,27,4,11,2,1,1230,681,105,0.0007282729998223658
3000,SA,400,27,4,11,3,1,2710,1481,83,0.0015988770001058583
3000,SA,400,27,4,11,4,0,3000,,,0.0018791810002767306
3000,SA,400,27,4,11,5,0,3000,,,0.0017655450001257122
3000,SA,400,27,4,11,6,0,3000,,,0.0017352650002067094
3000,SA,400,27,4,11,7,1,2202,1239,93,0.0013354879997677926
3000,SA,400,27,4,11,8,1,2462,1391,163,0.001430372999948304
3000,SA,400,27,4,11,9,1,1362,759,67,0.0007955380001476442
3000,SA,401,27,4,15,0,1,323,177,49,0.00020105199973841081
3000,SA,401,27,4,15,1,1,1120,605,85,0.0006957219998184883
3000,SA,401,27,4,15,2,0,3000,,,0.0017206530001203646
3000,SA,401,27,4,15,3,1,402,225,51,0.00027508400035003433
3000,SA,401,27,4,15,4,1,1803,975,59,0.0010331109997423482
3000,SA,401,27,4,15,5,0,3000,,,0.0018006100003731262
3000,SA,401,27,4,15,6,1,2609,1435,279,0.0016896980000637996
3000,SA,401,27,4,15,7,1,722,393,85,0.00042716300004030927
3000,SA,401,27,4,15,8,0,3000,,,0.0017587470001672045
3000,SA,401,27,4,15,9,0,3000,,,0.0018904220000877103
3000,SA,402,26,4,18,0,0,3000,,,0.0018187879995821277
3000,SA,402,26,4,18,1,1,1820,1008,168,0.0010822519998328062
3000,SA,402,26,4,18,2,1,1761,954,166,0.0010447820000081265
3000,SA,402,26,4,18,3,0,3000,,,0.0017144880002888385
3000,SA,402,26,4,18,4,0,3000,,,0.00177004199986186
3000,SA,402,26,4,18,5,1,2499,1394,136,0.0015098129997568321
3000,SA,402,26,4,18,6,0,3000,,,0.001761011000326107
3000,SA,402,26,4,18,7,0,3000,,,0.0017942710001079831
3000,SA,402,26,4,18,8,0,3000,,,0.0017309589998149022
3000,SA,402,26,4,18,9,1,2126,1200,128,0.0013241529995866586
3000,SA,403,26,4,20,0,0,3000,,,0.0017602810003154445
3000,SA,403,26,4,20,1,1,634,372,56,0.000385687000289181
3000,SA,403,26,4,20,2,1,2756,1486,108,0.0016522789996997744
3000,SA,403,26,4,20,3,0,3000,,,0.0018909690002146817
3000,SA,403,26,4,20,4,1,990,506,58,0.0005977710002298409
3000,SA,403,26,4,20,5,1,252,162,54,0.00015642200014553964
3000,SA,403,26,4,20,6,1,2528,1436,136,0.0015278540004146635
3000,SA,403,26,4,20,7,0,3000,,,0.0018806130001394195
3000,SA,403,26,4,20,8,0,3000,,,0.0018194159997619863
3000,SA,403,26,4,20,9,0,3000,,,0.0017432439999538474
3000,SA,404,27,4,15,0,1,1381,801,133,0.0008333819996551028
3000,SA,404,27,4,15,1,0,3000,,,0.0017716420002216182
3000,SA,404,27,4,15,2,1,1878,1001,51,0.0010993030000463477
3000,SA,404,27,4,15,3,1,2559,1403,169,0.001502070999777061
3000,SA,404,27,4,15,4,1,840,483,93,0.0005311679997248575
3000,SA,404,27,4,15,5,0,3000,,,0.001868831000138016
3000,SA,404,27,4,15,6,0,3000,,,0.001983312999982445
3000,SA,404,27,4,15,7,0,3000,,,0.0017889189998641086
3000,SA,404,27,4,15,8,1,1522,821,107,0.0009586299997863534
3000,SA,404,27,4,15,9,1,2963,1653,65,0.001747812999838061
3000,SA,405,28,4,18,0,1,1290,732,66,0.0007950430003802467
3000,SA,405,28,4,18,1,0,3000,,,0.0018047710000246298
3000,SA,405,28,4,18,2,1,774,444,94,0.0004782189998877584
3000,SA,405,28,4,18,3,0,3000,,,0.0017247970004063973
3000,SA,405,28,4,18,4,1,1061,574,126,0.0006833500001448556
3000,SA,405,28,4,18,5,0,3000,,,0.0018378920003669919
3000,SA,405,28,4,18,6,1,721,390,58,0.00044138200019006035
3000,SA,405,28,4,18,7,1,1839,990,62,0.0011135950003335893
3000,SA,405,28,4,18,8,1,1884,1028,160,0.001107869999941613
3000,SA,405,28,4,18,9,1,812,458,70,0.000498786000207474
3000,SA,406,26,4,14,0,1,626,342,58,0.0003627420001066639
3000,SA,406,26,4,14,1,1,2613,1420,70,0.0015687289997003973
3000,SA,406,26,4,14,2,0,3000,,,0.0017791759996725887
3000,SA,406,26,4,14,3,0,3000,,,0.0019455400001788803
3000,SA,406,26,4,14,4,1,882,480,96,0.0005578500004048692
3000,SA,406,26,4,14,5,0,3000,,,0.0017614849998608406
3000,SA,406,26,4,14,6,1,967,526,34,0.0005701430000044638
3000,SA,406,26,4,14,7,1,2931,1510,120,0.0017277359997933672
3000,SA,406,26,4,14,8,0,3000,,,0.0017798710000533902
3000,SA,406,26,4,14,9,1,1578,856,104,0.000980710000021645
3000,SA,407,27,4,17,0,1,928,519,67,0.0005708909998247691
3000,SA,407,27,4,17,1,0,3000,,,0.0017739919999257836
3000,SA,407,27,4,17,2,1,2099,1135,125,0.001275158999760606
3000,SA,407,27,4,17,3,0,3000,,,0.0017514879996269883
3000,SA,407,27,4,17,4,1,410,237,45,0.000259249999999156
3000,SA,407,27,4,17,5,1,2472,1313,151,0.0014511080003103416
3000,SA,407,27,4,17,6,1,202,125,51,0.00014158200019664946
3000,SA,407,27,4,17,7,1,729,387,65,0.0004365529998722195
3000,SA,407,27,4,17,8,0,3000,,,0.0017250219998459215
3000,SA,407,27,4,17,9,0,3000,,,0.0019465329996819491
3000,SA,408,26,4,16,0,1,2135,1132,144,0.0012673209998865786
3000,SA,408,26,4,16,1,0,3000,,,0.001791617000435508
3000,SA,408,26,4,16,2,1,850,458,74,0.000535728000158997
3000,SA,408,26,4,16,3,1,1844,1006,64,0.0010582750001049135
3000,SA,408,26,4,16,4,1,1397,776,72,0.000825734000045486
3000,SA,408,26,4,16,5,0,3000,,,0.001829282000016974
3000,SA,408,26,4,16,6,1,2392,1304,244,0.0014196799997989729
3000,SA,408,26,4,16,7,1,2790,1528,94,0.0016538079999008914
3000,SA,408,26,4,16,8,1,2520,1412,138,0.0014734730002601282
3000,SA,408,26,4,16,9,1,1834,974,178,0.0011255070003244327
3000,SA,409,26,4,16,0,1,1834,970,106,0.0010615019996293995
3000,SA,409,26,4,16,1,1,2415,1268,80,0.001416131000041787
3000,SA,409,26,4,16,2,1,898,468,94,0.0005587579998973524
3000,SA,409,26,4,16,3,0,3000,,,0.0017232079999303096
3000,SA,409,26,4,16,4,1,499,292,80,0.00033894999978656415
3000,SA,409,26,4,16,5,0,3000,,,0.0017785469999580528
3000,SA,409,26,4,16,6,1,1577,838,100,0.0009160859999610693
3000,SA,409,26,4,16,7,0,3000,,,0.0017401340001015342
3000,SA,409,26,4,16,8,0,3000,,,0.0019709680000232765
3000,SA,409,26,4,16,9,1,652,354,64,0.00042292899979656795
3000,SA,410,26,4,12,0,1,2543,1366,98,0.0014695970003231196
3000,SA,410,26,4,12,1,1,2889,1520,178,0.0017421739999008423
3000,SA,410,26,4,12,2,1,644,364,70,0.00039415299988831975
3000,SA,410,26,4,12,3,1,462,248,64,0.0002986780000355793
3000,SA,410,26,4,12,4,0,3000,,,0.0018172569998569088
3000,SA,410,26,4,12,5,1,2082,1156,86,0.0012552600001072278
3000,SA,410,26,4,12,6,1,1578,868,100,0.0009314339999946242
3000,SA,410,26,4,12,7,1,954,514,58,0.0006217459999788844
3000,SA,410,26,4,12,8,0,3000,,,0.0018167789999097295
3000,SA,410,26,4,12,9,0,3000,,,0.0018826790001185145
3000,SA,411,27,4,21,0,1,577,323,49,0.0003494610000416287
3000,SA,411,27,4,21,1,1,303,179,53,0.0001794570002857654
3000,SA,411,27,4,21,2,1,686,385,43,0.00041554300014468026
3000,SA,411,27,4,21,3,1,1880,1061,133,0.0010929059999398305
3000,SA,411,27,4,21,4,0,3000,,,0.0017629470003157621
3000,SA,411,27,4,21,5,1,530,289,95,0.0003845520000140823
3000,SA,411,27,4,21,6,1,1784,953,123,0.0010391949999757344
3000,SA,411,27,4,21,7,0,3000,,,0.0017696009999781381
3000,SA,411,27,4,21,8,1,2439,1299,133,0.001590443999702984
3000,SA,411,27,4,21,9,0,3000,,,0.0017467220000071393
3000,SA,412,27,4,19,0,1,1537,825,101,0.000913705000129994
3000,SA,412,27,4,19,1,1,787,441,117,0.0004610669998328376
3000,SA,412,27,4,19,2,1,997,575,123,0.0006168859999888809
3000,SA,412,27,4,19,3,0,3000,,,0.001739817999805382
3000,SA,412,27,4,19,4,1,2243,1225,99,0.0013377119998949638
3000,SA,412,27,4,19,5,0,3000,,,0.0017546220001349866
3000,SA,412,27,4,19,6,1,1119,613,95,0.0007115020002856909
3000,SA,412,27,4,19,7,1,2225,1209,139,0.0013126449998708267
3000,SA,412,27,4,19,8,1,622,303,77,0.00039901299987832317
3000,SA,412,27,4,19,9,1,1557,833,97,0.0009028530002979096
3000,SA,413,27,4,17,0,1,2668,1445,205,0.0016141610003614915
3000,SA,413,27,4,17,1,1,1089,569,77,0.0006570679997821571
3000,SA,413,27,4,17,2,1,1209,687,131,0.0007343400002355338
3000,SA,413,27,4,17,3,1,391,241,47,0.00023519300020780065
3000,SA,413,27,4,17,4,1,2898,1603,133,0.0017289920001530845
3000,SA,413,27,4,17,5,0,3000,,,0.001906824999878154
3000,SA,413,27,4,17,6,0,3000,,,0.0018040670001937542
3000,SA,413,27,4,17,7,0,3000,,,0.0017555889999130159
3000,SA,413,27,4,17,8,0,3000,,,0.0017400889996679325
3000,SA,413,27,4,17,9,1,743,409,121,0.00046863199986546533
3000,SA,414,26,4,16,0,0,3000,,,0.0017388709998158447
3000,SA,414,26,4,16,1,0,3000,,,0.001927836000049865
3000,SA,414,26,4,16,2,0,3000,,,0.0017388900000696594
3000,SA,414,26,4,16,3,1,2024,1026,114,0.0011913069997717685
3000,SA,414,26,4,16,4,1,2262,1216,170,0.0013391580000643444
3000,SA,414,26,4,16,5,1,1935,1044,106,0.0011383400001250266
3000,SA,414,26,4,16,6,0,3000,,,0.0017952429998331354
3000,SA,414,26,4,16,7,1,476,284,48,0.0002982820001307118
3000,SA,414,26,4,16,8,0,3000,,,0.001741162999678636
3000,SA,414,26,4,16,9,0,3000,,,0.0019124150003335671
3000,SA,415,28,4,20,0,0,3000,,,0.0017536999998810643
3000,SA,415,28,4,20,1,0,3000,,,0.0017435089998798503
3000,SA,415,28,4,20,2,1,2575,1390,126,0.0015603870001541509
3000,SA,415,28,4,20,3,1,1382,728,70,0.0008143259997268615
3000,SA,415,28,4,20,4,1,1222,666,104,0.0007280660001924844
3000,SA,415,28,4,20,5,0,3000,,,0.0017676769998615782
3000,SA,415,28,4,20,6,0,3000,,,0.001837576999605517
3000,SA,415,28,4,20,7,1,340,184,34,0.00022383600025932537
3000,SA,415,28,4,20,8,1,1892,1052,86,0.0011353240001881204
3000,SA,415,28,4,20,9,1,355,202,62,0.00024471200003972626
3000,SA,416,26,4,16,0,1,2955,1604,124,0.0016930589999901713
3000,SA,416,26,4,16,1,1,1347,754,146,0.0008791489999566693
3000,SA,416,26,4,16,2,0,3000,,,0.0017482919997746649
3000,SA,416,26,4,16,3,0,3000,,,0.0019157490000907273
3000,SA,416,26,4,16,4,1,257,142,52,0.00017458199999964563
3000,SA,416,26,4,16,5,1,708,392,46,0.00040304899994225707
3000,SA,416,26,4,16,6,0,3000,,,0.0017363900001328147
3000,SA,416,26,4,16,7,1,583,348,50,0.0003581169999051781
3000,SA,416,26,4,16,8,1,2018,1088,94,0.001216675999785366
3000,SA,416,26,4,16,9,1,2975,1628,190,0.0017351269998471253
3000,SA,417,26,4,12,0,0,3000,,,0.0019088020003437123
3000,SA,417,26,4,12,1,1,238,128,48,0.00016172600044228602
3000,SA,417,26,4,12,2,0,3000,,,0.0017303720001109468
3000,SA,417,26,4,12,3,0,3000,,,0.0019018110001525201
3000,SA,417,26,4,12,4,0,3000,,,0.001765230000273732
3000,SA,417,26,4,12,5,0,3000,,,0.001762604999839823
3000,SA,417,26,4,12,6,1,2451,1338,102,0.0014375969999491645
3000,SA,417,26,4,12,7,0,3000,,,0.001762031999987812
3000,SA,417,26,4,12,8,0,3000,,,0.0018560270000307355
3000,SA,417,26,4,12,9,0,3000,,,0.001771008000105212
3000,SA,418,26,4,16,0,0,3000,,,0.0017955859998437518
3000,SA,418,26,4,16,1,1,1898,1084,150,0.0011314369999126939
3000,SA,418,26,4,16,2,0,3000,,,0.001807031999760511
3000,SA,418,26,4,16,3,0,3000,,,0.0017342170003757928
3000,SA,418,26,4,16,4,0,3000,,,0.0017352009999740403
3000,SA,418,26,4,16,5,1,2691,1466,132,0.001644177000343916
3000,SA,418,26,4,16,6,1,879,510,84,0.0005554630001824989
3000,SA,418,26,4,16,7,0,3000,,,0.0017751880000105302
3000,SA,418,26,4,16,8,0,3000,,,0.0017540290000397363
3000,SA,418,26,4,16,9,1,2231,1190,116,0.0012996760001442453
3000,SA,419,26,4,16,0,0,3000,,,0.0018094469996867701
3000,SA,419,26,4,16,1,0,3000,,,0.0018924470000456495
3000,SA,419,26,4,16,2,1,441,238,40,0.000280512999779603
3000,SA,419,26,4,16,3,0,3000,,,0.0017717270002322039
3000,SA,419,26,4,16,4,1,691,380,62,0.0004142600000704988
3000,SA,419,26,4,16,5,0,3000,,,0.0017115199998443131
3000,SA,419,26,4,16,6,1,1582,836,118,0.0009733840001899807
3000,SA,419,26,4,16,7,1,702,414,74,0.00043781199974546325
3000,SA,419,26,4,16,8,0,3000,,,0.0017256000000998029
3000,SA,419,26,4,16,9,1,2430,1282,122,0.0014381649998540524
3000,SA,420,27,4,13,0,1,682,375,65,0.00042920100031551556
3000,SA,420,27,4,13,1,1,1572,843,39,0.0009286049998991075
3000,SA,420,27,4,13,2,0,3000,,,0.0017996789997596352
3000,SA,420,27,4,13,3,1,1029,519,61,0.0006269440000323812
3000,SA,420,27,4,13,4,1,752,397,49,0.00043097300022054696
3000,SA,420,27,4,13,5,1,1394,741,109,0.0008184670000446204
